y, y_hat, random
1, 0.99232, 0.93822
0, 0.00054, 0.39894
0, 0.00022, 0.59896
0, 0.00001, 0.73781
0, 0.00549, 0.24126
0, 0.00269, 0.81196
0, 0.00070, 0.61215
0, 0.00001, 0.52104
1, 0.99803, 0.05567
1, 0.42050, 0.01574
0, 0.00010, 0.33234
0, 0.00002, 0.12743
0, 0.00096, 0.03248
0, 0.00019, 0.67365
0, 0.00064, 0.32172
0, 0.00023, 0.38686
0, 0.00002, 0.54091
0, 0.00020, 0.51064
0, 0.00011, 0.46645
1, 0.85461, 0.94458
0, 0.00000, 0.34028
0, 0.00000, 0.05906
0, 0.00027, 0.41425
0, 0.00029, 0.91815
0, 0.00081, 0.00750
1, 0.99862, 0.71238
0, 0.00009, 0.09156
0, 0.00014, 0.60275
0, 0.00008, 0.83927
0, 0.00027, 0.56850
1, 0.94709, 0.92567
0, 0.00008, 0.37479
0, 0.00005, 0.89566
0, 0.00012, 0.27893
0, 0.00022, 0.76523
0, 0.00033, 0.46147
0, 0.00028, 0.05622
0, 0.00001, 0.07705
0, 0.00015, 0.64617
0, 0.00023, 0.98710
0, 0.00003, 0.24187
0, 0.00725, 0.03403
0, 0.00060, 0.78649
1, 0.99592, 0.85498
0, 0.00008, 0.04556
0, 0.00043, 0.70560
1, 0.99572, 0.94228
0, 0.00060, 0.83762
0, 0.41967, 0.83222
0, 0.00019, 0.56128
0, 0.00159, 0.58660
0, 0.00005, 0.86950
0, 0.02701, 0.19323
0, 0.00002, 0.12597
0, 0.00007, 0.13712
0, 0.00017, 0.11371
0, 0.00023, 0.99915
0, 0.01342, 0.37753
0, 0.00073, 0.09835
1, 0.89132, 0.94915
0, 0.00001, 0.24303
0, 0.00012, 0.45821
0, 0.00035, 0.83496
0, 0.00017, 0.93482
0, 0.00000, 0.18880
0, 0.00007, 0.49762
0, 0.00001, 0.71840
0, 0.00230, 0.18969
0, 0.00255, 0.14182
0, 0.00009, 0.97094
0, 0.00004, 0.48932
1, 0.99965, 0.75142
0, 0.00051, 0.16389
1, 0.91624, 0.59207
0, 0.00014, 0.16972
0, 0.00709, 0.21581
0, 0.00005, 0.17083
0, 0.00143, 0.40327
0, 0.00010, 0.93195
1, 0.97726, 0.44564
0, 0.00000, 0.76354
0, 0.00004, 0.62471
0, 0.00000, 0.08222
0, 0.00004, 0.47790
0, 0.00003, 0.79792
0, 0.00065, 0.19622
0, 0.00113, 0.19823
0, 0.00002, 0.30242
0, 0.00164, 0.95842
0, 0.00049, 0.09044
0, 0.00002, 0.28193
0, 0.00014, 0.36377
0, 0.00007, 0.79558
0, 0.00112, 0.56000
0, 0.00001, 0.57091
1, 0.97226, 0.69784
1, 0.94926, 0.04121
0, 0.00014, 0.89870
0, 0.01364, 0.27884
0, 0.00000, 0.32809
0, 0.00100, 0.98883
0, 0.00016, 0.75866
0, 0.00271, 0.13634
0, 0.00001, 0.35417
0, 0.00001, 0.08405
0, 0.00019, 0.99829
0, 0.00022, 0.30245
0, 0.00156, 0.27809
0, 0.00012, 0.77810
0, 0.00302, 0.24905
0, 0.00014, 0.38724
1, 0.99965, 0.57131
0, 0.00165, 0.28921
0, 0.00026, 0.58019
0, 0.00049, 0.57818
0, 0.00002, 0.28875
0, 0.07846, 0.63956
0, 0.00001, 0.87465
0, 0.00470, 0.13439
0, 0.00020, 0.34700
0, 0.00011, 0.22098
0, 0.00119, 0.17635
1, 0.96399, 0.79131
0, 0.00000, 0.54085
0, 0.00000, 0.01745
0, 0.00002, 0.62448
0, 0.00004, 0.37484
0, 0.00008, 0.08945
0, 0.00013, 0.49123
0, 0.00005, 0.34001
0, 0.00003, 0.75703
1, 0.99817, 0.50917
0, 0.00049, 0.86059
0, 0.00497, 0.13397
0, 0.00000, 0.25306
0, 0.00000, 0.07030
0, 0.00013, 0.68025
0, 0.00006, 0.67968
0, 0.00000, 0.48173
0, 0.00014, 0.54842
0, 0.00000, 0.18341
0, 0.00000, 0.43528
0, 0.00032, 0.07557
0, 0.00044, 0.91254
0, 0.00000, 0.57657
0, 0.00009, 0.69853
0, 0.00018, 0.79833
0, 0.00024, 0.61767
0, 0.00001, 0.88829
1, 0.83646, 0.14878
0, 0.00010, 0.61400
0, 0.00017, 0.93418
0, 0.00011, 0.80283
0, 0.00035, 0.15064
1, 0.93390, 0.61629
0, 0.00004, 0.40555
0, 0.00199, 0.22721
0, 0.00185, 0.62143
0, 0.15280, 0.62069
0, 0.00869, 0.84354
0, 0.00006, 0.88412
0, 0.00062, 0.09990
0, 0.00421, 0.26700
0, 0.20648, 0.20061
0, 0.00048, 0.67335
1, 0.98838, 0.02690
1, 0.96673, 0.89049
0, 0.00101, 0.90975
0, 0.00012, 0.41847
0, 0.00026, 0.49547
0, 0.00015, 0.68359
0, 0.00515, 0.74519
0, 0.00071, 0.87775
0, 0.00017, 0.73508
0, 0.00034, 0.84555
0, 0.00073, 0.97416
0, 0.00028, 0.08531
0, 0.00096, 0.26890
0, 0.00002, 0.99137
0, 0.00001, 0.00976
0, 0.00171, 0.37650
0, 0.00000, 0.64267
0, 0.00002, 0.29934
0, 0.00000, 0.31776
0, 0.00003, 0.67346
0, 0.00075, 0.06011
0, 0.00138, 0.69301
0, 0.00005, 0.60542
0, 0.00151, 0.02195
1, 0.99659, 0.70124
0, 0.00031, 0.42053
0, 0.00440, 0.06738
0, 0.00043, 0.21735
0, 0.00056, 0.19569
0, 0.00025, 0.76467
0, 0.01712, 0.98692
0, 0.00004, 0.31275
0, 0.00000, 0.36786
0, 0.00000, 0.90353
0, 0.00033, 0.36042
1, 0.97220, 0.51576
0, 0.00030, 0.98236
0, 0.00001, 0.05197
0, 0.00026, 0.65701
0, 0.00093, 0.31031
0, 0.00116, 0.10515
0, 0.00016, 0.75552
0, 0.00578, 0.45366
0, 0.00005, 0.09261
0, 0.00058, 0.06278
0, 0.00007, 0.47668
0, 0.00031, 0.57277
0, 0.98907, 0.42045
0, 0.00000, 0.05677
0, 0.00029, 0.99014
0, 0.00012, 0.62817
0, 0.00402, 0.80175
0, 0.00008, 0.40081
0, 0.00005, 0.24736
0, 0.00004, 0.51361
0, 0.00001, 0.55384
1, 0.98414, 0.34910
0, 0.00036, 0.47363
0, 0.00000, 0.68747
0, 0.00012, 0.32717
0, 0.00072, 0.70613
0, 0.00000, 0.73773
1, 0.90041, 0.11585
0, 0.00009, 0.66263
0, 0.00000, 0.40553
0, 0.00004, 0.77814
0, 0.00110, 0.50980
0, 0.00000, 0.05547
0, 0.00023, 0.33033
0, 0.35986, 0.44964
0, 0.00015, 0.50150
0, 0.00001, 0.98620
0, 0.00011, 0.52201
0, 0.00003, 0.08587
0, 0.00042, 0.47272
0, 0.00000, 0.36535
0, 0.00014, 0.42133
0, 0.00001, 0.59775
0, 0.00019, 0.45534
0, 0.00002, 0.77703
0, 0.00014, 0.38579
0, 0.00001, 0.33446
0, 0.00003, 0.17341
0, 0.00010, 0.26193
0, 0.00000, 0.43317
0, 0.00099, 0.07737
0, 0.00047, 0.58408
1, 0.99862, 0.77198
0, 0.00002, 0.84191
0, 0.00000, 0.66670
0, 0.00039, 0.58616
0, 0.00043, 0.15920
0, 0.00284, 0.92369
0, 0.00002, 0.85538
0, 0.00011, 0.18694
0, 0.06367, 0.95050
0, 0.00005, 0.10085
0, 0.00421, 0.48451
0, 0.00031, 0.63605
1, 0.99742, 0.13362
0, 0.00097, 0.27085
0, 0.00004, 0.02231
0, 0.00131, 0.18543
1, 0.98225, 0.58978
0, 0.00005, 0.81422
0, 0.00002, 0.73229
0, 0.00002, 0.09033
1, 0.77590, 0.50899
0, 0.00043, 0.06534
0, 0.00095, 0.98078
0, 0.00010, 0.63323
0, 0.01689, 0.62758
1, 0.34822, 0.64650
0, 0.00034, 0.64906
0, 0.00002, 0.61893
1, 0.12234, 0.29452
0, 0.00000, 0.06753
0, 0.00037, 0.80406
0, 0.00042, 0.04662
0, 0.00119, 0.78718
1, 0.99497, 0.67901
1, 0.56928, 0.55491
0, 0.00020, 0.22684
1, 0.99982, 0.82426
0, 0.00001, 0.92536
0, 0.00003, 0.56215
0, 0.00000, 0.09810
0, 0.00005, 0.84771
0, 0.01714, 0.71890
0, 0.00001, 0.67457
0, 0.01232, 0.13736
0, 0.00001, 0.02828
0, 0.00038, 0.56630
0, 0.00578, 0.60790
0, 0.00005, 0.07891
1, 0.91932, 0.06018
0, 0.00000, 0.91057
0, 0.00216, 0.52359
0, 0.00464, 0.60383
0, 0.00004, 0.01663
0, 0.00725, 0.41914
0, 0.00041, 0.87680
0, 0.00042, 0.17240
0, 0.00019, 0.49107
0, 0.00089, 0.31366
0, 0.00113, 0.45053
0, 0.00046, 0.03089
0, 0.00023, 0.24186
1, 0.93672, 0.52488
0, 0.00004, 0.25167
0, 0.00001, 0.93051
0, 0.00000, 0.19144
0, 0.00246, 0.54413
0, 0.00005, 0.62722
0, 0.00000, 0.89929
0, 0.00114, 0.88275
1, 0.98918, 0.54891
0, 0.00011, 0.86531
1, 0.99010, 0.41799
1, 0.69256, 0.51401
1, 0.86332, 0.82851
0, 0.00011, 0.30861
0, 0.08651, 0.01342
0, 0.00008, 0.83033
0, 0.00114, 0.45960
1, 0.94052, 0.64885
0, 0.00000, 0.06312
0, 0.00012, 0.38666
0, 0.00003, 0.94072
0, 0.00034, 0.09471
0, 0.00013, 0.86438
0, 0.00009, 0.71700
0, 0.00019, 0.37069
0, 0.00218, 0.35369
0, 0.00000, 0.39490
0, 0.00001, 0.97351
1, 0.99937, 0.06451
0, 0.00024, 0.12440
1, 0.81806, 0.32477
0, 0.00016, 0.36082
0, 0.00022, 0.09831
0, 0.00002, 0.81392
0, 0.00000, 0.23032
0, 0.00277, 0.55978
0, 0.00918, 0.95819
0, 0.00006, 0.54285
0, 0.00012, 0.77766
0, 0.00018, 0.04055
0, 0.00000, 0.17164
0, 0.00012, 0.16516
0, 0.00131, 0.50399
0, 0.00001, 0.30294
0, 0.00013, 0.36242
0, 0.00028, 0.87052
0, 0.00029, 0.06280
1, 0.99993, 0.16535
0, 0.00017, 0.19287
0, 0.00001, 0.46887
0, 0.00003, 0.07233
0, 0.00031, 0.98950
0, 0.00011, 0.76579
0, 0.00021, 0.34716
0, 0.00016, 0.92093
0, 0.00008, 0.44470
1, 0.97000, 0.14738
0, 0.00123, 0.24385
1, 0.77367, 0.98009
0, 0.00004, 0.46045
0, 0.00010, 0.38687
0, 0.00009, 0.52293
0, 0.00019, 0.46276
1, 0.98360, 0.73591
0, 0.00013, 0.76474
0, 0.00025, 0.56412
0, 0.00831, 0.57881
0, 0.00051, 0.61112
0, 0.00000, 0.89935
0, 0.00013, 0.97590
0, 0.00029, 0.57836
0, 0.00574, 0.48378
0, 0.00005, 0.94307
0, 0.00035, 0.13541
0, 0.00016, 0.80379
0, 0.00129, 0.05285
0, 0.00019, 0.19400
1, 0.90033, 0.74214
0, 0.00032, 0.54004
1, 0.82978, 0.94982
0, 0.00001, 0.96674
0, 0.22492, 0.82158
0, 0.00047, 0.67665
0, 0.00066, 0.55889
0, 0.00003, 0.54064
0, 0.00028, 0.69886
0, 0.00000, 0.05986
0, 0.00012, 0.02564
0, 0.91884, 0.75907
0, 0.00023, 0.62974
0, 0.00000, 0.68663
0, 0.00180, 0.66821
0, 0.00019, 0.58586
0, 0.00012, 0.74317
1, 0.97269, 0.90719
1, 0.98952, 0.33679
0, 0.00013, 0.77357
0, 0.00001, 0.03472
1, 0.86395, 0.78570
0, 0.00472, 0.48395
0, 0.00017, 0.09076
0, 0.00003, 0.48837
0, 0.00023, 0.64210
0, 0.00016, 0.45464
0, 0.00137, 0.40592
0, 0.00000, 0.91232
1, 0.86007, 0.04573
0, 0.00170, 0.75103
0, 0.00010, 0.87276
0, 0.00115, 0.17736
0, 0.01138, 0.70715
0, 0.00001, 0.32626
0, 0.00068, 0.09387
0, 0.00015, 0.54757
0, 0.00005, 0.55901
0, 0.00016, 0.59634
1, 0.93952, 0.83135
1, 0.40242, 0.91371
1, 0.63006, 0.61590
0, 0.00012, 0.09385
0, 0.00000, 0.48569
0, 0.00015, 0.52666
0, 0.00004, 0.32977
0, 0.00001, 0.37013
0, 0.00136, 0.04826
1, 0.94650, 0.96585
0, 0.00069, 0.85234
0, 0.00001, 0.50184
0, 0.00188, 0.04176
0, 0.00560, 0.72728
0, 0.00000, 0.37247
0, 0.00001, 0.49155
1, 0.97880, 0.03836
0, 0.00018, 0.53077
0, 0.00002, 0.28484
0, 0.00047, 0.41527
0, 0.00005, 0.65735
0, 0.00029, 0.69117
0, 0.00029, 0.87008
0, 0.00018, 0.29149
0, 0.00523, 0.09261
1, 0.99365, 0.24809
0, 0.00096, 0.55682
0, 0.00739, 0.47985
1, 0.99981, 0.80572
0, 0.00115, 0.45268
1, 0.99993, 0.23567
0, 0.00029, 0.13221
1, 0.97861, 0.89182
0, 0.00000, 0.48861
0, 0.00000, 0.96263
1, 1.00000, 0.70251
1, 0.86633, 0.68490
0, 0.00013, 0.56132
0, 0.00081, 0.35125
0, 0.00075, 0.31034
0, 0.00000, 0.77496
0, 0.00000, 0.59635
0, 0.00033, 0.64486
0, 0.00072, 0.61361
0, 0.00236, 0.54059
0, 0.00020, 0.02781
0, 0.00022, 0.58283
0, 0.00010, 0.67514
0, 0.00004, 0.85387
0, 0.00063, 0.33901
0, 0.00031, 0.79945
0, 0.00039, 0.68210
0, 0.00007, 0.15910
0, 0.00038, 0.93492
0, 0.16208, 0.22335
0, 0.00002, 0.59886
0, 0.00003, 0.11513
0, 0.00009, 0.77940
0, 0.72290, 0.48863
0, 0.00006, 0.54853
0, 0.00030, 0.09988
0, 0.00338, 0.69138
0, 0.00014, 0.54274
0, 0.00009, 0.72754
0, 0.00021, 0.73168
0, 0.00016, 0.31076
1, 0.94908, 0.95027
0, 0.00119, 0.15067
0, 0.00115, 0.42128
0, 0.01937, 0.07462
0, 0.00051, 0.87281
0, 0.00014, 0.30020
0, 0.00049, 0.07762
0, 0.00003, 0.81051
0, 0.00036, 0.94167
1, 0.99450, 0.96629
0, 0.00002, 0.75102
1, 0.57551, 0.38837
1, 0.95528, 0.65598
0, 0.00020, 0.34662
0, 0.00035, 0.79457
0, 0.00784, 0.76986
0, 0.00008, 0.42548
0, 0.00012, 0.94255
0, 0.00000, 0.21323
1, 0.97849, 0.43790
0, 0.00000, 0.47516
0, 0.00005, 0.99891
0, 0.00000, 0.31309
0, 0.00007, 0.92752
0, 0.00042, 0.91703
0, 0.00015, 0.15380
0, 0.00014, 0.67618
0, 0.00109, 0.24551
0, 0.00010, 0.75790
0, 0.00012, 0.13684
0, 0.02702, 0.50631
0, 0.00034, 0.42015
1, 0.98902, 0.89375
0, 0.00068, 0.39757
0, 0.00000, 0.37612
0, 0.00104, 0.51143
0, 0.00002, 0.67379
0, 0.00068, 0.97491
0, 0.00277, 0.01224
0, 0.00033, 0.68565
0, 0.00182, 0.73669
0, 0.00003, 0.62712
0, 0.00020, 0.27338
0, 0.00004, 0.54910
0, 0.00014, 0.03253
0, 0.00064, 0.36415
0, 0.00001, 0.29380
0, 0.00776, 0.66255
0, 0.00017, 0.29628
0, 0.00012, 0.61612
0, 0.00016, 0.78529
0, 0.00001, 0.42630
1, 0.99979, 0.00853
0, 0.00001, 0.06011
0, 0.00003, 0.52075
0, 0.00000, 0.09467
0, 0.00013, 0.33310
0, 0.00006, 0.02884
0, 0.00000, 0.38240
0, 0.00003, 0.37692
0, 0.00003, 0.85333
0, 0.00059, 0.35460
0, 0.00030, 0.03670
0, 0.00016, 0.37082
0, 0.00001, 0.52889
0, 0.00032, 0.14827
0, 0.00005, 0.38569
0, 0.00034, 0.22367
0, 0.00116, 0.36834
0, 0.00021, 0.57851
0, 0.00034, 0.66654
0, 0.00000, 0.65795
1, 0.92074, 0.58952
0, 0.00079, 0.68014
1, 0.99959, 0.77350
0, 0.00048, 0.84752
0, 0.00019, 0.47151
0, 0.00011, 0.19704
0, 0.00110, 0.11763
0, 0.00842, 0.28319
0, 0.00289, 0.68814
0, 0.00000, 0.99886
0, 0.00021, 0.17032
0, 0.00005, 0.28469
0, 0.00013, 0.49364
1, 0.55105, 0.15304
0, 0.00000, 0.47525
0, 0.00009, 0.31357
0, 0.00080, 0.50194
0, 0.02932, 0.35866
0, 0.00017, 0.55755
0, 0.00019, 0.10302
0, 0.01647, 0.63552
0, 0.00545, 0.38796
0, 0.00037, 0.83393
0, 0.00011, 0.44334
0, 0.00072, 0.72775
0, 0.00013, 0.77892
1, 0.99982, 0.95188
0, 0.00001, 0.64808
0, 0.00023, 0.57159
1, 0.99981, 0.54591
0, 0.00050, 0.08377
0, 0.00006, 0.69800
0, 0.00009, 0.15269
0, 0.00041, 0.25672
0, 0.00031, 0.68234
0, 0.00042, 0.88707
0, 0.01614, 0.49840
0, 0.00012, 0.27419
1, 0.98664, 0.83919
1, 0.91212, 0.68831
1, 0.92597, 0.55645
0, 0.00022, 0.21848
0, 0.00032, 0.39785
0, 0.00055, 0.19101
0, 0.00017, 0.01575
0, 0.00030, 0.12232
0, 0.00001, 0.88433
0, 0.00041, 0.81400
0, 0.00002, 0.62837
0, 0.00075, 0.46512
0, 0.00000, 0.30394
0, 0.00173, 0.97833
0, 0.00034, 0.28957
1, 0.97031, 0.68958
0, 0.00040, 0.66493
1, 0.91381, 0.89534
0, 0.00106, 0.19709
0, 0.99300, 0.54573
0, 0.00051, 0.16780
0, 0.00000, 0.34980
0, 0.00000, 0.55211
0, 0.00021, 0.02437
0, 0.00008, 0.94128
0, 0.15700, 0.67245
0, 0.00063, 0.69810
0, 0.00001, 0.55576
0, 0.00000, 0.35856
0, 0.00614, 0.35171
0, 0.00074, 0.65465
0, 0.00002, 0.69961
0, 0.00022, 0.28528
0, 0.00002, 0.54531
0, 0.00071, 0.01259
0, 0.00012, 0.67352
0, 0.00522, 0.92967
0, 0.00021, 0.85412
1, 0.92727, 0.37106
0, 0.00000, 0.51858
0, 0.00020, 0.43595
0, 0.00006, 0.69122
0, 0.00001, 0.77393
0, 0.00008, 0.19206
0, 0.00607, 0.74564
1, 0.95861, 0.28398
1, 0.99226, 0.58546
0, 0.00027, 0.90280
0, 0.00033, 0.31739
0, 0.00108, 0.41827
1, 0.99985, 0.61957
0, 0.00033, 0.35514
1, 0.97392, 0.08441
0, 0.00024, 0.15900
0, 0.00161, 0.87361
0, 0.00009, 0.58949
0, 0.00000, 0.81054
1, 0.46616, 0.43136
0, 0.00740, 0.86109
0, 0.00113, 0.38778
0, 0.00023, 0.03268
1, 1.00000, 0.62153
0, 0.00035, 0.85809
0, 0.00004, 0.80670
0, 0.00003, 0.46203
0, 0.00000, 0.83560
0, 0.00010, 0.02706
0, 0.00032, 0.73371
0, 0.00042, 0.08072
0, 0.00000, 0.70354
0, 0.00019, 0.89564
0, 0.00022, 0.66051
0, 0.00014, 0.22634
1, 0.98824, 0.29733
0, 0.00038, 0.76295
0, 0.00034, 0.32393
0, 0.00023, 0.22269
0, 0.00019, 0.07053
0, 0.00055, 0.97614
0, 0.00047, 0.10096
0, 0.00003, 0.27248
0, 0.00022, 0.29710
0, 0.00018, 0.21455
0, 0.00045, 0.99857
0, 0.00010, 0.94129
0, 0.00014, 0.92345
0, 0.00001, 0.95661
1, 0.00550, 0.56428
0, 0.00055, 0.47238
0, 0.00073, 0.44805
0, 0.00001, 0.80820
0, 0.00024, 0.91734
0, 0.00023, 0.10342
0, 0.00011, 0.15481
0, 0.00141, 0.92162
0, 0.00003, 0.96548
1, 0.83468, 0.97399
0, 0.00095, 0.46829
0, 0.00015, 0.71959
0, 0.00001, 0.29724
0, 0.00023, 0.13978
0, 0.00001, 0.39276
0, 0.00021, 0.37817
0, 0.00000, 0.74807
0, 0.00008, 0.45156
0, 0.00041, 0.19140
0, 0.93166, 0.18257
0, 0.00000, 0.56256
0, 0.00001, 0.27593
0, 0.00006, 0.85085
0, 0.00076, 0.07421
0, 0.00004, 0.64275
0, 0.00023, 0.75075
0, 0.00012, 0.57943
0, 0.00000, 0.29592
0, 0.01080, 0.52414
0, 0.00055, 0.77435
0, 0.00008, 0.87954
0, 0.00056, 0.63973
1, 0.99965, 0.00357
1, 0.98589, 0.07342
0, 0.00042, 0.52297
0, 0.96739, 0.95528
0, 0.00001, 0.47254
1, 0.88793, 0.90335
0, 0.00000, 0.88621
0, 0.00070, 0.96766
0, 0.00001, 0.62577
0, 0.04668, 0.27046
0, 0.00001, 0.69246
0, 0.00019, 0.90704
0, 0.00244, 0.77280
0, 0.00016, 0.36104
0, 0.00031, 0.21419
1, 0.82842, 0.52977
0, 0.00019, 0.85957
0, 0.00003, 0.09340
0, 0.00236, 0.05141
0, 0.00248, 0.24278
0, 0.00014, 0.71523
0, 0.00012, 0.49745
1, 0.89752, 0.56326
0, 0.00009, 0.60470
0, 0.00502, 0.82235
0, 0.00003, 0.24489
0, 0.00001, 0.82926
0, 0.00011, 0.14242
1, 0.98256, 0.23554
0, 0.00012, 0.16754
1, 0.99688, 0.85346
0, 0.00003, 0.62191
1, 0.96147, 0.57066
0, 0.00006, 0.71450
0, 0.00104, 0.04294
0, 0.00000, 0.37775
0, 0.00015, 0.98684
0, 0.00013, 0.65813
0, 0.00023, 0.59952
0, 0.00001, 0.41855
0, 0.00002, 0.25788
0, 0.12387, 0.44694
0, 0.00023, 0.20697
0, 0.00011, 0.52947
0, 0.00053, 0.31207
0, 0.00005, 0.24109
0, 0.00022, 0.03998
0, 0.00203, 0.80962
0, 0.00015, 0.05321
0, 0.00010, 0.29070
0, 0.00134, 0.19124
0, 0.00072, 0.61137
0, 0.00014, 0.48305
0, 0.00034, 0.30511
0, 0.00023, 0.46475
0, 0.00005, 0.01064
0, 0.00006, 0.48820
1, 0.98616, 0.81920
1, 0.80005, 0.60437
0, 0.00003, 0.85734
0, 0.00042, 0.52477
1, 0.95124, 0.21944
0, 0.00028, 0.41803
0, 0.00014, 0.94305
0, 0.00097, 0.94616
0, 0.00001, 0.17325
0, 0.00037, 0.92283
0, 0.00070, 0.76222
0, 0.00000, 0.82982
0, 0.00007, 0.31449
0, 0.00008, 0.76740
1, 0.02131, 0.67739
0, 0.00022, 0.20291
0, 0.00002, 0.28266
0, 0.00039, 0.04855
0, 0.00165, 0.61530
0, 0.00116, 0.35040
0, 0.00172, 0.08485
0, 0.00001, 0.13920
0, 0.00035, 0.35372
0, 0.00009, 0.16262
0, 0.00007, 0.40262
0, 0.00066, 0.59987
0, 0.00010, 0.50146
1, 0.95421, 0.96423
0, 0.01342, 0.78537
0, 0.00010, 0.59670
0, 0.00016, 0.64963
0, 0.00029, 0.11923
0, 0.00002, 0.45489
0, 0.00029, 0.82177
1, 0.98362, 0.68900
0, 0.00008, 0.96150
0, 0.00015, 0.63657
0, 0.00464, 0.72994
0, 0.00016, 0.55107
0, 0.01363, 0.32325
0, 0.00036, 0.31202
0, 0.00162, 0.06771
0, 0.00000, 0.23346
0, 0.00000, 0.97096
0, 0.00011, 0.26422
0, 0.00368, 0.96104
1, 0.94491, 0.14284
0, 0.00014, 0.45487
0, 0.00059, 0.47374
0, 0.00010, 0.58045
0, 0.00163, 0.33727
0, 0.00007, 0.40638
0, 0.00389, 0.87899
0, 0.00137, 0.37195
0, 0.00018, 0.31114
0, 0.00001, 0.60255
0, 0.00097, 0.51930
0, 0.00000, 0.84022
0, 0.00001, 0.05641
0, 0.00002, 0.07710
0, 0.00069, 0.30968
1, 0.97390, 0.32355
0, 0.00245, 0.22678
0, 0.00024, 0.30916
0, 0.00047, 0.89042
0, 0.00011, 0.86568
0, 0.00031, 0.73369
0, 0.00007, 0.68573
0, 0.00002, 0.45474
0, 0.00045, 0.01933
0, 0.00003, 0.97522
0, 0.00000, 0.95989
0, 0.00024, 0.51884
0, 0.00003, 0.84199
0, 0.00012, 0.06930
1, 0.30180, 0.78588
0, 0.00000, 0.78934
0, 0.00023, 0.47529
0, 0.00052, 0.13987
0, 0.00002, 0.77478
1, 0.99981, 0.08768
0, 0.00011, 0.65345
0, 0.00009, 0.67694
0, 0.00081, 0.57091
0, 0.00015, 0.24015
0, 0.00004, 0.02511
0, 0.00004, 0.89732
0, 0.00000, 0.07989
0, 0.00004, 0.51547
0, 0.00000, 0.09157
0, 0.00055, 0.03079
0, 0.00050, 0.47581
0, 0.00081, 0.66700
1, 0.58131, 0.97838
0, 0.00032, 0.61993
0, 0.00051, 0.81471
0, 0.00038, 0.16852
0, 0.00006, 0.27202
0, 0.00167, 0.46650
0, 0.00115, 0.54300
1, 0.77783, 0.28660
0, 0.00464, 0.19759
0, 0.00001, 0.55408
0, 0.00053, 0.75818
0, 0.00015, 0.34741
0, 0.00007, 0.90298
0, 0.00004, 0.00180
0, 0.00014, 0.04534
1, 0.99926, 0.28377
0, 0.00211, 0.95495
0, 0.01744, 0.93761
0, 0.00048, 0.91829
1, 0.24121, 0.31221
0, 0.00000, 0.97671
0, 0.00004, 0.71415
0, 0.00001, 0.99400
0, 0.00002, 0.01755
0, 0.00038, 0.58923
0, 0.00000, 0.60028
0, 0.00002, 0.78392
0, 0.00036, 0.16207
0, 0.00010, 0.65850
1, 1.00000, 0.38625
0, 0.00023, 0.53747
0, 0.00079, 0.67472
1, 0.99984, 0.25370
1, 1.00000, 0.49683
0, 0.00002, 0.97260
0, 0.00000, 0.64475
0, 0.00002, 0.69750
0, 0.00004, 0.12997
0, 0.00023, 0.90781
0, 0.00026, 0.17111
1, 0.96452, 0.20908
0, 0.00025, 0.20891
1, 0.99984, 0.08948
0, 0.00091, 0.95265
0, 0.00000, 0.76058
0, 0.00046, 0.20387
0, 0.00013, 0.17112
0, 0.00004, 0.72667
0, 0.00048, 0.10860
0, 0.00010, 0.04614
0, 0.00024, 0.82452
0, 0.00011, 0.00740
0, 0.00034, 0.51550
0, 0.00615, 0.84336
1, 0.80636, 0.02384
0, 0.00000, 0.83685
0, 0.00015, 0.54848
0, 0.00000, 0.55383
0, 0.00016, 0.74883
0, 0.00074, 0.41911
0, 0.00019, 0.37504
0, 0.00028, 0.99358
0, 0.00019, 0.95361
0, 0.00021, 0.05381
0, 0.00024, 0.71319
0, 0.00035, 0.95393
0, 0.00033, 0.71746
0, 0.00011, 0.81076
0, 0.00242, 0.61170
0, 0.02165, 0.00467
0, 0.00010, 0.80185
1, 0.88978, 0.02195
0, 0.00012, 0.72851
0, 0.00012, 0.91057
0, 0.00000, 0.37074
0, 0.62382, 0.15341
0, 0.00107, 0.94351
0, 0.00006, 0.66056
0, 0.00005, 0.49953
0, 0.00017, 0.38417
0, 0.00083, 0.54492
0, 0.00002, 0.26302
0, 0.00032, 0.10456
0, 0.00084, 0.04944
0, 0.00135, 0.17648
0, 0.00554, 0.49789
0, 0.00087, 0.20896
0, 0.00027, 0.19501
0, 0.00224, 0.78676
0, 0.00007, 0.20705
0, 0.00025, 0.03068
1, 0.99900, 0.54662
0, 0.00077, 0.75975
0, 0.00023, 0.96870
0, 0.00007, 0.68402
0, 0.00001, 0.67775
0, 0.00071, 0.96211
0, 0.00030, 0.14593
0, 0.00157, 0.50181
0, 0.00016, 0.28185
0, 0.00077, 0.75330
0, 0.00002, 0.00314
0, 0.00000, 0.52278
0, 0.00061, 0.40732
0, 0.00000, 0.30635
0, 0.00000, 0.69283
0, 0.00010, 0.61400
0, 0.00023, 0.47388
1, 0.58201, 0.23906
0, 0.00004, 0.64275
0, 0.00075, 0.96607
0, 0.00006, 0.26994
0, 0.00194, 0.66996
0, 0.00031, 0.89701
1, 0.85855, 0.63051
0, 0.00001, 0.45039
0, 0.00178, 0.96791
0, 0.00010, 0.84475
0, 0.00014, 0.71896
0, 0.00032, 0.36703
0, 0.00136, 0.62886
0, 0.00005, 0.25398
0, 0.00002, 0.18943
0, 0.00053, 0.36312
0, 0.00016, 0.68054
